,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,auc,avg_node_degree,degree_null_auc,is_immune
GO:1901342,GO:1901342,regulation of vasculature development,4/95,348/18722,0.10095594,0.241945897,0.193015723,PF4/CXCL10/C3AR1/KRT1,4,0.122112211,10.91952659,0.371287129,0
GO:0046822,GO:0046822,regulation of nucleocytoplasmic transport,2/95,106/18722,0.101108671,0.241945897,0.193015723,TXN/IFI27,2,0.194174757,10.82034439,0.402912621,0
GO:0002689,GO:0002689,negative regulation of leukocyte chemotaxis,1/95,21/18722,0.101373371,0.241945897,0.193015723,CCL2,1,NA,NA,NA,1
GO:0009127,GO:0009127,purine nucleoside monophosphate biosynthetic process,1/95,21/18722,0.101373371,0.241945897,0.193015723,ADA,1,NA,NA,NA,0
GO:0022010,GO:0022010,central nervous system myelination,1/95,21/18722,0.101373371,0.241945897,0.193015723,CLU,1,NA,NA,NA,0
GO:0032291,GO:0032291,axon ensheathment in central nervous system,1/95,21/18722,0.101373371,0.241945897,0.193015723,CLU,1,NA,NA,NA,0
GO:0033630,GO:0033630,positive regulation of cell adhesion mediated by integrin,1/95,21/18722,0.101373371,0.241945897,0.193015723,PTPN6,1,NA,NA,NA,0
GO:0043373,GO:0043373,"CD4-positive, alpha-beta T cell lineage commitment",1/95,21/18722,0.101373371,0.241945897,0.193015723,CTSL,1,NA,NA,NA,1
GO:0044766,GO:0044766,multi-organism transport,1/95,21/18722,0.101373371,0.241945897,0.193015723,CTSL,1,NA,NA,NA,0
GO:0046128,GO:0046128,purine ribonucleoside metabolic process,1/95,21/18722,0.101373371,0.241945897,0.193015723,ADA,1,NA,NA,NA,0
GO:0046597,GO:0046597,negative regulation of viral entry into host cell,1/95,21/18722,0.101373371,0.241945897,0.193015723,IFITM3,1,NA,NA,NA,0
GO:0046823,GO:0046823,negative regulation of nucleocytoplasmic transport,1/95,21/18722,0.101373371,0.241945897,0.193015723,TXN,1,NA,NA,NA,0
GO:0050802,GO:0050802,"circadian sleep/wake cycle, sleep",1/95,21/18722,0.101373371,0.241945897,0.193015723,ADA,1,NA,NA,NA,0
GO:0050849,GO:0050849,negative regulation of calcium-mediated signaling,1/95,21/18722,0.101373371,0.241945897,0.193015723,PLEK,1,NA,NA,NA,0
GO:0051767,GO:0051767,nitric-oxide synthase biosynthetic process,1/95,21/18722,0.101373371,0.241945897,0.193015723,CCL2,1,NA,NA,NA,0
GO:0051769,GO:0051769,regulation of nitric-oxide synthase biosynthetic process,1/95,21/18722,0.101373371,0.241945897,0.193015723,CCL2,1,NA,NA,NA,0
GO:0070269,GO:0070269,pyroptosis,1/95,21/18722,0.101373371,0.241945897,0.193015723,CASP1,1,NA,NA,NA,0
GO:0071605,GO:0071605,monocyte chemotactic protein-1 production,1/95,21/18722,0.101373371,0.241945897,0.193015723,OAS1,1,NA,NA,NA,0
GO:0071637,GO:0071637,regulation of monocyte chemotactic protein-1 production,1/95,21/18722,0.101373371,0.241945897,0.193015723,OAS1,1,NA,NA,NA,0
GO:0097734,GO:0097734,extracellular exosome biogenesis,1/95,21/18722,0.101373371,0.241945897,0.193015723,SDCBP,1,NA,NA,NA,0
GO:1902307,GO:1902307,positive regulation of sodium ion transmembrane transport,1/95,21/18722,0.101373371,0.241945897,0.193015723,ATP1B3,1,NA,NA,NA,0
GO:1902579,GO:1902579,multi-organism localization,1/95,21/18722,0.101373371,0.241945897,0.193015723,CTSL,1,NA,NA,NA,0
GO:0008406,GO:0008406,gonad development,3/95,221/18722,0.102393925,0.244080755,0.194718836,TNFSF10/NCOA4/CEBPB,3,0.267973856,13.06608098,0.486928105,0
GO:0002824,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,2/95,107/18722,0.102707249,0.244080755,0.194718836,TNFSF13B/ADA,2,0.446601942,15.50785507,0.582524272,1
GO:0007229,GO:0007229,integrin-mediated signaling pathway,2/95,107/18722,0.102707249,0.244080755,0.194718836,PLEK/LIMS1,2,0.809061489,18.64799169,0.694174757,0
GO:2000060,GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process,2/95,107/18722,0.102707249,0.244080755,0.194718836,CLU/HERPUD1,2,0.44012945,4.864265958,0.106796117,0
GO:0010498,GO:0010498,proteasomal protein catabolic process,5/95,490/18722,0.103817169,0.246229075,0.196432689,CLU/SDCBP/DCAF12/IFI27/HERPUD1,5,0.316666667,8.180228718,0.252,0
GO:0006887,GO:0006887,exocytosis,4/95,352/18722,0.104148329,0.246229075,0.196432689,PLEK/SNCA/SDCBP/SPI1,4,0.630363036,18.34205702,0.688118812,0
GO:0033138,GO:0033138,positive regulation of peptidyl-serine phosphorylation,2/95,108/18722,0.104312845,0.246229075,0.196432689,SNCA/TXN,2,0.579288026,11.9767023,0.436893204,0
GO:0034446,GO:0034446,substrate adhesion-dependent cell spreading,2/95,108/18722,0.104312845,0.246229075,0.196432689,GBP1/LIMS1,2,0.427184466,18.61245467,0.689320388,0
GO:0009896,GO:0009896,positive regulation of catabolic process,5/95,492/18722,0.105156249,0.246229075,0.196432689,SNCA/CLU/CTSC/ZFP36L1/HERPUD1,5,0.51,6.606319056,0.19,0
GO:0032410,GO:0032410,negative regulation of transporter activity,2/95,109/18722,0.10592535,0.246229075,0.196432689,SNCA/GSTO1,2,0.537216828,15.30759649,0.59223301,0
GO:0002320,GO:0002320,lymphoid progenitor cell differentiation,1/95,22/18722,0.105938342,0.246229075,0.196432689,SPI1,1,NA,NA,NA,1
GO:0010310,GO:0010310,regulation of hydrogen peroxide metabolic process,1/95,22/18722,0.105938342,0.246229075,0.196432689,SNCA,1,NA,NA,NA,0
GO:0010881,GO:0010881,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,1/95,22/18722,0.105938342,0.246229075,0.196432689,GSTO1,1,NA,NA,NA,0
GO:0032069,GO:0032069,regulation of nuclease activity,1/95,22/18722,0.105938342,0.246229075,0.196432689,OAS1,1,NA,NA,NA,0
GO:0032727,GO:0032727,positive regulation of interferon-alpha production,1/95,22/18722,0.105938342,0.246229075,0.196432689,IRF7,1,NA,NA,NA,0
GO:0042430,GO:0042430,indole-containing compound metabolic process,1/95,22/18722,0.105938342,0.246229075,0.196432689,KYNU,1,NA,NA,NA,0
GO:0042749,GO:0042749,regulation of circadian sleep/wake cycle,1/95,22/18722,0.105938342,0.246229075,0.196432689,ADA,1,NA,NA,NA,0
GO:0045624,GO:0045624,positive regulation of T-helper cell differentiation,1/95,22/18722,0.105938342,0.246229075,0.196432689,CD86,1,NA,NA,NA,1
GO:0048169,GO:0048169,regulation of long-term neuronal synaptic plasticity,1/95,22/18722,0.105938342,0.246229075,0.196432689,SNCA,1,NA,NA,NA,0
GO:0060563,GO:0060563,neuroepithelial cell differentiation,1/95,22/18722,0.105938342,0.246229075,0.196432689,CEBPB,1,NA,NA,NA,0
GO:0060713,GO:0060713,labyrinthine layer morphogenesis,1/95,22/18722,0.105938342,0.246229075,0.196432689,ZFP36L1,1,NA,NA,NA,0
GO:0072574,GO:0072574,hepatocyte proliferation,1/95,22/18722,0.105938342,0.246229075,0.196432689,CEBPB,1,NA,NA,NA,0
GO:0072575,GO:0072575,epithelial cell proliferation involved in liver morphogenesis,1/95,22/18722,0.105938342,0.246229075,0.196432689,CEBPB,1,NA,NA,NA,0
GO:0090280,GO:0090280,positive regulation of calcium ion import,1/95,22/18722,0.105938342,0.246229075,0.196432689,CCL2,1,NA,NA,NA,0
GO:1901032,GO:1901032,negative regulation of response to reactive oxygen species,1/95,22/18722,0.105938342,0.246229075,0.196432689,TXN,1,NA,NA,NA,0
GO:1901361,GO:1901361,organic cyclic compound catabolic process,5/95,495/18722,0.107181049,0.248857147,0.19852927,KYNU/ZFP36L1/ADA/BLVRB/APOBEC3A,5,0.466666667,15.0097402,0.558,0
GO:0009408,GO:0009408,response to heat,2/95,110/18722,0.107544654,0.248866082,0.198536398,CXCL10/CD14,2,0.294498382,18.7685352,0.703883495,0
GO:0018958,GO:0018958,phenol-containing compound metabolic process,2/95,110/18722,0.107544654,0.248866082,0.198536398,SNCA/CTSB,2,0.521035599,16.29938041,0.621359223,0
GO:0048259,GO:0048259,regulation of receptor-mediated endocytosis,2/95,110/18722,0.107544654,0.248866082,0.198536398,CLU/SDCBP,2,0.462783172,12.93826182,0.432038835,0
GO:0071241,GO:0071241,cellular response to inorganic substance,3/95,226/18722,0.1076329,0.248866082,0.198536398,SNCA/NCF1/MT2A,3,0.071895425,8.873234452,0.320261438,0
GO:0045137,GO:0045137,development of primary sexual characteristics,3/95,227/18722,0.108693188,0.249479039,0.199025393,TNFSF10/NCOA4/CEBPB,3,0.267973856,13.06608098,0.486928105,0
GO:0014066,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,2/95,111/18722,0.109170648,0.249479039,0.199025393,NCF1/PTPN6,2,0.948220065,12.38647264,0.441747573,0
GO:0001919,GO:0001919,regulation of receptor recycling,1/95,23/18722,0.110480367,0.249479039,0.199025393,SNCA,1,NA,NA,NA,0
GO:0002082,GO:0002082,regulation of oxidative phosphorylation,1/95,23/18722,0.110480367,0.249479039,0.199025393,SNCA,1,NA,NA,NA,0
GO:0002363,GO:0002363,alpha-beta T cell lineage commitment,1/95,23/18722,0.110480367,0.249479039,0.199025393,CTSL,1,NA,NA,NA,1
GO:0006929,GO:0006929,substrate-dependent cell migration,1/95,23/18722,0.110480367,0.249479039,0.199025393,SDCBP,1,NA,NA,NA,0
GO:0009162,GO:0009162,deoxyribonucleoside monophosphate metabolic process,1/95,23/18722,0.110480367,0.249479039,0.199025393,ADA,1,NA,NA,NA,0
GO:0010640,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,1/95,23/18722,0.110480367,0.249479039,0.199025393,SNCA,1,NA,NA,NA,0
GO:0010804,GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway,1/95,23/18722,0.110480367,0.249479039,0.199025393,CARD16,1,NA,NA,NA,0
GO:0019430,GO:0019430,removal of superoxide radicals,1/95,23/18722,0.110480367,0.249479039,0.199025393,PRDX1,1,NA,NA,NA,0
GO:0031338,GO:0031338,regulation of vesicle fusion,1/95,23/18722,0.110480367,0.249479039,0.199025393,SNCA,1,NA,NA,NA,0
GO:0033081,GO:0033081,regulation of T cell differentiation in thymus,1/95,23/18722,0.110480367,0.249479039,0.199025393,ADA,1,NA,NA,NA,1
GO:0043369,GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",1/95,23/18722,0.110480367,0.249479039,0.199025393,CTSL,1,NA,NA,NA,1
GO:0043931,GO:0043931,ossification involved in bone maturation,1/95,23/18722,0.110480367,0.249479039,0.199025393,SNX10,1,NA,NA,NA,0
GO:0050765,GO:0050765,negative regulation of phagocytosis,1/95,23/18722,0.110480367,0.249479039,0.199025393,PLSCR1,1,NA,NA,NA,0
GO:0051131,GO:0051131,chaperone-mediated protein complex assembly,1/95,23/18722,0.110480367,0.249479039,0.199025393,CLU,1,NA,NA,NA,0
GO:0051457,GO:0051457,maintenance of protein location in nucleus,1/95,23/18722,0.110480367,0.249479039,0.199025393,TXN,1,NA,NA,NA,0
GO:0051590,GO:0051590,positive regulation of neurotransmitter transport,1/95,23/18722,0.110480367,0.249479039,0.199025393,SNCA,1,NA,NA,NA,0
GO:0072576,GO:0072576,liver morphogenesis,1/95,23/18722,0.110480367,0.249479039,0.199025393,CEBPB,1,NA,NA,NA,0
GO:0072677,GO:0072677,eosinophil migration,1/95,23/18722,0.110480367,0.249479039,0.199025393,CCL2,1,NA,NA,NA,1
GO:0140112,GO:0140112,extracellular vesicle biogenesis,1/95,23/18722,0.110480367,0.249479039,0.199025393,SDCBP,1,NA,NA,NA,0
GO:1900273,GO:1900273,positive regulation of long-term synaptic potentiation,1/95,23/18722,0.110480367,0.249479039,0.199025393,NRGN,1,NA,NA,NA,0
GO:1903306,GO:1903306,negative regulation of regulated secretory pathway,1/95,23/18722,0.110480367,0.249479039,0.199025393,SPI1,1,NA,NA,NA,0
GO:0002821,GO:0002821,positive regulation of adaptive immune response,2/95,112/18722,0.110803226,0.249954079,0.199404362,TNFSF13B/ADA,2,0.446601942,15.50785507,0.582524272,1
GO:0070997,GO:0070997,neuron death,4/95,361/18722,0.111499244,0.251269087,0.200453428,SNCA/CLU/CCL2/CEBPB,4,0.669966997,12.69492182,0.443069307,0
GO:0045055,GO:0045055,regulated exocytosis,3/95,230/18722,0.111898569,0.251752727,0.20083926,PLEK/SNCA/SPI1,3,0.535947712,17.25694112,0.637254902,0
GO:0031623,GO:0031623,receptor internalization,2/95,113/18722,0.112442279,0.251752727,0.20083926,SNCA/SDCBP,2,0.368932039,15.1338865,0.572815534,0
GO:0044106,GO:0044106,cellular amine metabolic process,2/95,113/18722,0.112442279,0.251752727,0.20083926,KYNU/SNCA,2,0.469255663,17.68121689,0.655339806,0
GO:0045732,GO:0045732,positive regulation of protein catabolic process,3/95,231/18722,0.112975115,0.251752727,0.20083926,CLU/CTSC/HERPUD1,3,0.08496732,6.472841059,0.189542484,0
GO:0032271,GO:0032271,regulation of protein polymerization,3/95,232/18722,0.11405566,0.251752727,0.20083926,SNCA/COTL1/VASP,3,0.526143791,15.63343961,0.598039216,0
GO:0002286,GO:0002286,T cell activation involved in immune response,2/95,114/18722,0.114087702,0.251752727,0.20083926,CD86/FGL2,2,0.818770227,19.81974829,0.781553398,1
GO:0007041,GO:0007041,lysosomal transport,2/95,114/18722,0.114087702,0.251752727,0.20083926,CLU/NCOA4,2,0.906148867,6.977522269,0.194174757,0
GO:0019751,GO:0019751,polyol metabolic process,2/95,114/18722,0.114087702,0.251752727,0.20083926,PLEK/SNCA,2,0.553398058,12.68430002,0.461165049,0
GO:1901800,GO:1901800,positive regulation of proteasomal protein catabolic process,2/95,114/18722,0.114087702,0.251752727,0.20083926,CLU/HERPUD1,2,0.394822006,4.864265958,0.106796117,0
GO:0001783,GO:0001783,B cell apoptotic process,1/95,24/18722,0.114999558,0.251752727,0.20083926,ADA,1,NA,NA,NA,0
GO:0002755,GO:0002755,MyD88-dependent toll-like receptor signaling pathway,1/95,24/18722,0.114999558,0.251752727,0.20083926,IRF7,1,NA,NA,NA,1
GO:0006213,GO:0006213,pyrimidine nucleoside metabolic process,1/95,24/18722,0.114999558,0.251752727,0.20083926,APOBEC3A,1,NA,NA,NA,0
GO:0006817,GO:0006817,phosphate ion transport,1/95,24/18722,0.114999558,0.251752727,0.20083926,CEBPB,1,NA,NA,NA,0
GO:0010288,GO:0010288,response to lead ion,1/95,24/18722,0.114999558,0.251752727,0.20083926,PLSCR1,1,NA,NA,NA,0
GO:0016486,GO:0016486,peptide hormone processing,1/95,24/18722,0.114999558,0.251752727,0.20083926,CTSL,1,NA,NA,NA,0
GO:0022410,GO:0022410,circadian sleep/wake cycle process,1/95,24/18722,0.114999558,0.251752727,0.20083926,ADA,1,NA,NA,NA,0
GO:0033032,GO:0033032,regulation of myeloid cell apoptotic process,1/95,24/18722,0.114999558,0.251752727,0.20083926,IRF7,1,NA,NA,NA,0
GO:0035458,GO:0035458,cellular response to interferon-beta,1/95,24/18722,0.114999558,0.251752727,0.20083926,OAS1,1,NA,NA,NA,0
GO:0036003,GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress,1/95,24/18722,0.114999558,0.251752727,0.20083926,CEBPB,1,NA,NA,NA,0
GO:0045649,GO:0045649,regulation of macrophage differentiation,1/95,24/18722,0.114999558,0.251752727,0.20083926,PF4,1,NA,NA,NA,1
GO:0050687,GO:0050687,negative regulation of defense response to virus,1/95,24/18722,0.114999558,0.251752727,0.20083926,FGL2,1,NA,NA,NA,1
GO:0051156,GO:0051156,glucose 6-phosphate metabolic process,1/95,24/18722,0.114999558,0.251752727,0.20083926,TALDO1,1,NA,NA,NA,0
GO:0060561,GO:0060561,apoptotic process involved in morphogenesis,1/95,24/18722,0.114999558,0.251752727,0.20083926,SPI1,1,NA,NA,NA,0
GO:0070841,GO:0070841,inclusion body assembly,1/95,24/18722,0.114999558,0.251752727,0.20083926,CLU,1,NA,NA,NA,0
GO:0071294,GO:0071294,cellular response to zinc ion,1/95,24/18722,0.114999558,0.251752727,0.20083926,MT2A,1,NA,NA,NA,0
GO:0071676,GO:0071676,negative regulation of mononuclear cell migration,1/95,24/18722,0.114999558,0.251752727,0.20083926,CCL2,1,NA,NA,NA,1
GO:0090023,GO:0090023,positive regulation of neutrophil chemotaxis,1/95,24/18722,0.114999558,0.251752727,0.20083926,C3AR1,1,NA,NA,NA,1
GO:1903077,GO:1903077,negative regulation of protein localization to plasma membrane,1/95,24/18722,0.114999558,0.251752727,0.20083926,GBP1,1,NA,NA,NA,0
GO:2000353,GO:2000353,positive regulation of endothelial cell apoptotic process,1/95,24/18722,0.114999558,0.251752727,0.20083926,CCL2,1,NA,NA,NA,0
GO:0006658,GO:0006658,phosphatidylserine metabolic process,1/95,25/18722,0.119496031,0.257286996,0.2052543,PLSCR1,1,NA,NA,NA,0
GO:0010447,GO:0010447,response to acidic pH,1/95,25/18722,0.119496031,0.257286996,0.2052543,CTSS,1,NA,NA,NA,0
GO:0010996,GO:0010996,response to auditory stimulus,1/95,25/18722,0.119496031,0.257286996,0.2052543,CXCL10,1,NA,NA,NA,0
GO:0015874,GO:0015874,norepinephrine transport,1/95,25/18722,0.119496031,0.257286996,0.2052543,SNCA,1,NA,NA,NA,0
GO:0031664,GO:0031664,regulation of lipopolysaccharide-mediated signaling pathway,1/95,25/18722,0.119496031,0.257286996,0.2052543,CARD16,1,NA,NA,NA,0
GO:0032469,GO:0032469,endoplasmic reticulum calcium ion homeostasis,1/95,25/18722,0.119496031,0.257286996,0.2052543,HERPUD1,1,NA,NA,NA,0
GO:0033622,GO:0033622,integrin activation,1/95,25/18722,0.119496031,0.257286996,0.2052543,PLEK,1,NA,NA,NA,0
GO:0042730,GO:0042730,fibrinolysis,1/95,25/18722,0.119496031,0.257286996,0.2052543,KRT1,1,NA,NA,NA,0
GO:0051291,GO:0051291,protein heterooligomerization,1/95,25/18722,0.119496031,0.257286996,0.2052543,KRT1,1,NA,NA,NA,0
GO:0051788,GO:0051788,response to misfolded protein,1/95,25/18722,0.119496031,0.257286996,0.2052543,CLU,1,NA,NA,NA,0
GO:0061436,GO:0061436,establishment of skin barrier,1/95,25/18722,0.119496031,0.257286996,0.2052543,KRT1,1,NA,NA,NA,0
GO:0071450,GO:0071450,cellular response to oxygen radical,1/95,25/18722,0.119496031,0.257286996,0.2052543,PRDX1,1,NA,NA,NA,0
GO:0071451,GO:0071451,cellular response to superoxide,1/95,25/18722,0.119496031,0.257286996,0.2052543,PRDX1,1,NA,NA,NA,0
GO:1902932,GO:1902932,positive regulation of alcohol biosynthetic process,1/95,25/18722,0.119496031,0.257286996,0.2052543,SNCA,1,NA,NA,NA,0
GO:1902993,GO:1902993,positive regulation of amyloid precursor protein catabolic process,1/95,25/18722,0.119496031,0.257286996,0.2052543,CLU,1,NA,NA,NA,0
GO:1903901,GO:1903901,negative regulation of viral life cycle,1/95,25/18722,0.119496031,0.257286996,0.2052543,IFITM3,1,NA,NA,NA,0
GO:1905563,GO:1905563,negative regulation of vascular endothelial cell proliferation,1/95,25/18722,0.119496031,0.257286996,0.2052543,CCL2,1,NA,NA,NA,0
GO:0009308,GO:0009308,amine metabolic process,2/95,118/18722,0.120731006,0.259443227,0.206974463,KYNU/SNCA,2,0.550161812,17.68121689,0.655339806,0
GO:0051101,GO:0051101,regulation of DNA binding,2/95,118/18722,0.120731006,0.259443227,0.206974463,TXN/PLAUR,2,0.802588997,20.83261556,0.766990291,0
GO:0044843,GO:0044843,cell cycle G1/S phase transition,3/95,241/18722,0.123956179,0.261845163,0.208890641,AIF1/PTPN6/CCL2,3,0.676470588,17.53061802,0.666666667,0
GO:0001963,GO:0001963,"synaptic transmission, dopaminergic",1/95,26/18722,0.123969897,0.261845163,0.208890641,SNCA,1,NA,NA,NA,0
GO:0002407,GO:0002407,dendritic cell chemotaxis,1/95,26/18722,0.123969897,0.261845163,0.208890641,SPI1,1,NA,NA,NA,1
GO:0009435,GO:0009435,NAD biosynthetic process,1/95,26/18722,0.123969897,0.261845163,0.208890641,KYNU,1,NA,NA,NA,0
GO:0032682,GO:0032682,negative regulation of chemokine production,1/95,26/18722,0.123969897,0.261845163,0.208890641,OAS1,1,NA,NA,NA,0
GO:0033598,GO:0033598,mammary gland epithelial cell proliferation,1/95,26/18722,0.123969897,0.261845163,0.208890641,CEBPB,1,NA,NA,NA,0
GO:0042278,GO:0042278,purine nucleoside metabolic process,1/95,26/18722,0.123969897,0.261845163,0.208890641,ADA,1,NA,NA,NA,0
GO:0042537,GO:0042537,benzene-containing compound metabolic process,1/95,26/18722,0.123969897,0.261845163,0.208890641,KYNU,1,NA,NA,NA,0
GO:0043094,GO:0043094,cellular metabolic compound salvage,1/95,26/18722,0.123969897,0.261845163,0.208890641,ADA,1,NA,NA,NA,0
GO:0046697,GO:0046697,decidualization,1/95,26/18722,0.123969897,0.261845163,0.208890641,CTSB,1,NA,NA,NA,0
GO:0050857,GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,1/95,26/18722,0.123969897,0.261845163,0.208890641,ADA,1,NA,NA,NA,1
GO:0060314,GO:0060314,regulation of ryanodine-sensitive calcium-release channel activity,1/95,26/18722,0.123969897,0.261845163,0.208890641,GSTO1,1,NA,NA,NA,0
GO:0060669,GO:0060669,embryonic placenta morphogenesis,1/95,26/18722,0.123969897,0.261845163,0.208890641,ZFP36L1,1,NA,NA,NA,0
GO:0070102,GO:0070102,interleukin-6-mediated signaling pathway,1/95,26/18722,0.123969897,0.261845163,0.208890641,SPI1,1,NA,NA,NA,0
GO:0070977,GO:0070977,bone maturation,1/95,26/18722,0.123969897,0.261845163,0.208890641,SNX10,1,NA,NA,NA,0
GO:1900017,GO:1900017,positive regulation of cytokine production involved in inflammatory response,1/95,26/18722,0.123969897,0.261845163,0.208890641,GBP5,1,NA,NA,NA,0
GO:1904376,GO:1904376,negative regulation of protein localization to cell periphery,1/95,26/18722,0.123969897,0.261845163,0.208890641,GBP1,1,NA,NA,NA,0
GO:1905523,GO:1905523,positive regulation of macrophage migration,1/95,26/18722,0.123969897,0.261845163,0.208890641,C3AR1,1,NA,NA,NA,1
GO:0006304,GO:0006304,DNA modification,2/95,120/18722,0.124088189,0.261846111,0.208891398,SPI1/APOBEC3A,2,0.653721683,22.52721798,0.868932039,0
GO:0002455,GO:0002455,humoral immune response mediated by circulating immunoglobulin,2/95,121/18722,0.125775309,0.264903068,0.211330128,CLU/PTPN6,2,0.213592233,8.415269994,0.242718447,1
GO:1904019,GO:1904019,epithelial cell apoptotic process,2/95,121/18722,0.125775309,0.264903068,0.211330128,ZFP36L1/CCL2,2,0.563106796,10.87121658,0.36407767,0
GO:0009651,GO:0009651,response to salt stress,1/95,27/18722,0.128421269,0.265443777,0.211761486,ZFP36L1,1,NA,NA,NA,0
GO:0010528,GO:0010528,regulation of transposition,1/95,27/18722,0.128421269,0.265443777,0.211761486,APOBEC3A,1,NA,NA,NA,0
GO:0010529,GO:0010529,negative regulation of transposition,1/95,27/18722,0.128421269,0.265443777,0.211761486,APOBEC3A,1,NA,NA,NA,0
GO:0010758,GO:0010758,regulation of macrophage chemotaxis,1/95,27/18722,0.128421269,0.265443777,0.211761486,C3AR1,1,NA,NA,NA,1
GO:0010882,GO:0010882,regulation of cardiac muscle contraction by calcium ion signaling,1/95,27/18722,0.128421269,0.265443777,0.211761486,GSTO1,1,NA,NA,NA,0
GO:0032703,GO:0032703,negative regulation of interleukin-2 production,1/95,27/18722,0.128421269,0.265443777,0.211761486,GBP1,1,NA,NA,NA,0
GO:0032781,GO:0032781,positive regulation of ATPase activity,1/95,27/18722,0.128421269,0.265443777,0.211761486,ATP1B3,1,NA,NA,NA,0
GO:0033561,GO:0033561,regulation of water loss via skin,1/95,27/18722,0.128421269,0.265443777,0.211761486,KRT1,1,NA,NA,NA,0
GO:0034143,GO:0034143,regulation of toll-like receptor 4 signaling pathway,1/95,27/18722,0.128421269,0.265443777,0.211761486,IFI35,1,NA,NA,NA,1
GO:0042402,GO:0042402,cellular biogenic amine catabolic process,1/95,27/18722,0.128421269,0.265443777,0.211761486,KYNU,1,NA,NA,NA,0
GO:0042403,GO:0042403,thyroid hormone metabolic process,1/95,27/18722,0.128421269,0.265443777,0.211761486,CTSB,1,NA,NA,NA,0
GO:0042745,GO:0042745,circadian sleep/wake cycle,1/95,27/18722,0.128421269,0.265443777,0.211761486,ADA,1,NA,NA,NA,0
GO:0051953,GO:0051953,negative regulation of amine transport,1/95,27/18722,0.128421269,0.265443777,0.211761486,SNCA,1,NA,NA,NA,0
GO:0060142,GO:0060142,regulation of syncytium formation by plasma membrane fusion,1/95,27/18722,0.128421269,0.265443777,0.211761486,CXCL10,1,NA,NA,NA,0
GO:0060333,GO:0060333,interferon-gamma-mediated signaling pathway,1/95,27/18722,0.128421269,0.265443777,0.211761486,IFNGR2,1,NA,NA,NA,1
GO:0071624,GO:0071624,positive regulation of granulocyte chemotaxis,1/95,27/18722,0.128421269,0.265443777,0.211761486,C3AR1,1,NA,NA,NA,1
GO:1901018,GO:1901018,positive regulation of potassium ion transmembrane transporter activity,1/95,27/18722,0.128421269,0.265443777,0.211761486,ATP1B3,1,NA,NA,NA,0
GO:1902883,GO:1902883,negative regulation of response to oxidative stress,1/95,27/18722,0.128421269,0.265443777,0.211761486,TXN,1,NA,NA,NA,0
GO:1903205,GO:1903205,regulation of hydrogen peroxide-induced cell death,1/95,27/18722,0.128421269,0.265443777,0.211761486,TXN,1,NA,NA,NA,0
GO:1903421,GO:1903421,regulation of synaptic vesicle recycling,1/95,27/18722,0.128421269,0.265443777,0.211761486,SNCA,1,NA,NA,NA,0
GO:0051402,GO:0051402,neuron apoptotic process,3/95,246/18722,0.129588418,0.26760731,0.213487474,SNCA/CCL2/CEBPB,3,0.679738562,15.50018945,0.581699346,0
GO:0006644,GO:0006644,phospholipid metabolic process,4/95,383/18722,0.130407834,0.269049404,0.214637925,PLEK/PLSCR1/SNCA/PLA2G7,4,0.646864686,16.2714874,0.621287129,0
GO:0000303,GO:0000303,response to superoxide,1/95,28/18722,0.13285026,0.271566953,0.216646335,PRDX1,1,NA,NA,NA,0
GO:0010460,GO:0010460,positive regulation of heart rate,1/95,28/18722,0.13285026,0.271566953,0.216646335,ADA,1,NA,NA,NA,0
GO:0010575,GO:0010575,positive regulation of vascular endothelial growth factor production,1/95,28/18722,0.13285026,0.271566953,0.216646335,C3AR1,1,NA,NA,NA,0
GO:0031440,GO:0031440,regulation of mRNA 3'-end processing,1/95,28/18722,0.13285026,0.271566953,0.216646335,ZFP36L1,1,NA,NA,NA,0
GO:0032607,GO:0032607,interferon-alpha production,1/95,28/18722,0.13285026,0.271566953,0.216646335,IRF7,1,NA,NA,NA,0
GO:0032647,GO:0032647,regulation of interferon-alpha production,1/95,28/18722,0.13285026,0.271566953,0.216646335,IRF7,1,NA,NA,NA,0
GO:0034123,GO:0034123,positive regulation of toll-like receptor signaling pathway,1/95,28/18722,0.13285026,0.271566953,0.216646335,IFI35,1,NA,NA,NA,1
GO:0051894,GO:0051894,positive regulation of focal adhesion assembly,1/95,28/18722,0.13285026,0.271566953,0.216646335,LIMS1,1,NA,NA,NA,0
GO:0080111,GO:0080111,DNA demethylation,1/95,28/18722,0.13285026,0.271566953,0.216646335,APOBEC3A,1,NA,NA,NA,0
GO:1902624,GO:1902624,positive regulation of neutrophil migration,1/95,28/18722,0.13285026,0.271566953,0.216646335,C3AR1,1,NA,NA,NA,1
