,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,auc,avg_node_degree,degree_null_auc,is_immune
GO:0015711,GO:0015711,organic anion transport,3/83,354/18722,0.207433772,0.44333075,0.416235892,SFXN1/SLC10A3/SLCO4C1,3,0.437908497,1.854717607,0.565359477,0
GO:0006164,GO:0006164,purine nucleotide biosynthetic process,2/83,191/18722,0.207681812,0.44333075,0.416235892,DIP2A/AMPD3,2,0.84789644,2.129306145,0.800970874,0
GO:0002707,GO:0002707,negative regulation of lymphocyte mediated immunity,1/83,53/18722,0.210073173,0.445105536,0.417902209,HLA-B,1,NA,NA,NA,1
GO:0050819,GO:0050819,negative regulation of coagulation,1/83,53/18722,0.210073173,0.445105536,0.417902209,ADTRP,1,NA,NA,NA,0
GO:0060966,GO:0060966,regulation of gene silencing by RNA,1/83,53/18722,0.210073173,0.445105536,0.417902209,BCDIN3D,1,NA,NA,NA,0
GO:1903202,GO:1903202,negative regulation of oxidative stress-induced cell death,1/83,53/18722,0.210073173,0.445105536,0.417902209,AKT1,1,NA,NA,NA,0
GO:1990090,GO:1990090,cellular response to nerve growth factor stimulus,1/83,53/18722,0.210073173,0.445105536,0.417902209,AKT1,1,NA,NA,NA,0
GO:2000772,GO:2000772,regulation of cellular senescence,1/83,53/18722,0.210073173,0.445105536,0.417902209,BMPR1A,1,NA,NA,NA,0
GO:1901654,GO:1901654,response to ketone,2/83,194/18722,0.212546884,0.449790192,0.422300555,AKT1/XRN1,2,0.181229773,2.119703879,0.59223301,0
GO:2000146,GO:2000146,negative regulation of cell motility,3/83,359/18722,0.213178213,0.450569259,0.423032009,AKT1/ADTRP/BMPR1A,3,0.676470588,2.451008774,0.722222222,0
GO:1902893,GO:1902893,regulation of pri-miRNA transcription by RNA polymerase II,1/83,54/18722,0.213585088,0.450872589,0.4233168,BMPR1A,1,NA,NA,NA,0
GO:0022408,GO:0022408,negative regulation of cell-cell adhesion,2/83,196/18722,0.215796724,0.451023856,0.423458822,AKT1/ADTRP,2,0.909385113,2.824218763,0.936893204,0
GO:0043393,GO:0043393,regulation of protein binding,2/83,196/18722,0.215796724,0.451023856,0.423458822,AKT1/FLOT1,2,0.828478964,2.01178335,0.490291262,0
GO:0071674,GO:0071674,mononuclear cell migration,2/83,196/18722,0.215796724,0.451023856,0.423458822,AKT1/ADTRP,2,0.909385113,2.824218763,0.936893204,1
GO:0002067,GO:0002067,glandular epithelial cell differentiation,1/83,55/18722,0.217081576,0.451023856,0.423458822,AKT1,1,NA,NA,NA,0
GO:0003179,GO:0003179,heart valve morphogenesis,1/83,55/18722,0.217081576,0.451023856,0.423458822,BMPR1A,1,NA,NA,NA,0
GO:0003229,GO:0003229,ventricular cardiac muscle tissue development,1/83,55/18722,0.217081576,0.451023856,0.423458822,BMPR1A,1,NA,NA,NA,0
GO:0006414,GO:0006414,translational elongation,1/83,55/18722,0.217081576,0.451023856,0.423458822,EEF1A1,1,NA,NA,NA,0
GO:0010676,GO:0010676,positive regulation of cellular carbohydrate metabolic process,1/83,55/18722,0.217081576,0.451023856,0.423458822,AKT1,1,NA,NA,NA,0
GO:0031113,GO:0031113,regulation of microtubule polymerization,1/83,55/18722,0.217081576,0.451023856,0.423458822,SLAIN1,1,NA,NA,NA,0
GO:0043331,GO:0043331,response to dsRNA,1/83,55/18722,0.217081576,0.451023856,0.423458822,FLOT1,1,NA,NA,NA,0
GO:0044091,GO:0044091,membrane biogenesis,1/83,55/18722,0.217081576,0.451023856,0.423458822,FLOT1,1,NA,NA,NA,0
GO:0046164,GO:0046164,alcohol catabolic process,1/83,55/18722,0.217081576,0.451023856,0.423458822,GK,1,NA,NA,NA,0
GO:0061614,GO:0061614,pri-miRNA transcription by RNA polymerase II,1/83,55/18722,0.217081576,0.451023856,0.423458822,BMPR1A,1,NA,NA,NA,0
GO:0050767,GO:0050767,regulation of neurogenesis,3/83,364/18722,0.21895782,0.45276181,0.425090558,IL6ST/BMPR1A/ASCL2,3,0.248366013,1.707963538,0.31372549,0
GO:0001912,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,1/83,56/18722,0.220562704,0.45276181,0.425090558,HLA-B,1,NA,NA,NA,1
GO:0002090,GO:0002090,regulation of receptor internalization,1/83,56/18722,0.220562704,0.45276181,0.425090558,FLOT1,1,NA,NA,NA,0
GO:0002711,GO:0002711,positive regulation of T cell mediated immunity,1/83,56/18722,0.220562704,0.45276181,0.425090558,HLA-B,1,NA,NA,NA,1
GO:0006687,GO:0006687,glycosphingolipid metabolic process,1/83,56/18722,0.220562704,0.45276181,0.425090558,ST6GALNAC6,1,NA,NA,NA,0
GO:0032608,GO:0032608,interferon-beta production,1/83,56/18722,0.220562704,0.45276181,0.425090558,FLOT1,1,NA,NA,NA,0
GO:0032648,GO:0032648,regulation of interferon-beta production,1/83,56/18722,0.220562704,0.45276181,0.425090558,FLOT1,1,NA,NA,NA,0
GO:0042733,GO:0042733,embryonic digit morphogenesis,1/83,56/18722,0.220562704,0.45276181,0.425090558,BMPR1A,1,NA,NA,NA,0
GO:0045071,GO:0045071,negative regulation of viral genome replication,1/83,56/18722,0.220562704,0.45276181,0.425090558,MPHOSPH8,1,NA,NA,NA,0
GO:1990089,GO:1990089,response to nerve growth factor,1/83,56/18722,0.220562704,0.45276181,0.425090558,AKT1,1,NA,NA,NA,0
GO:0071902,GO:0071902,positive regulation of protein serine/threonine kinase activity,2/83,200/18722,0.222310379,0.455526354,0.427686143,AKT1/BMPR1A,2,0.488673139,2.12207155,0.601941748,0
GO:0051271,GO:0051271,negative regulation of cellular component movement,3/83,367/18722,0.222441608,0.455526354,0.427686143,AKT1/ADTRP/BMPR1A,3,0.676470588,2.451008774,0.722222222,0
GO:0006473,GO:0006473,protein acetylation,2/83,201/18722,0.223941463,0.456591501,0.428686192,DIP2A/MRGBP,2,0.627831715,1.987055803,0.689320388,0
GO:0010257,GO:0010257,NADH dehydrogenase complex assembly,1/83,57/18722,0.22402854,0.456591501,0.428686192,NDUFAF6,1,NA,NA,NA,0
GO:0032981,GO:0032981,mitochondrial respiratory chain complex I assembly,1/83,57/18722,0.22402854,0.456591501,0.428686192,NDUFAF6,1,NA,NA,NA,0
GO:0060760,GO:0060760,positive regulation of response to cytokine stimulus,1/83,57/18722,0.22402854,0.456591501,0.428686192,CASP1,1,NA,NA,NA,0
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,3/83,371/18722,0.227104439,0.458709429,0.430674679,AKT1/ADTRP/IL6ST,3,0.555555556,2.48057937,0.784313725,0
GO:0002931,GO:0002931,response to ischemia,1/83,58/18722,0.22747915,0.458709429,0.430674679,AKT1,1,NA,NA,NA,0
GO:0007131,GO:0007131,reciprocal meiotic recombination,1/83,58/18722,0.22747915,0.458709429,0.430674679,REC8,1,NA,NA,NA,0
GO:0009161,GO:0009161,ribonucleoside monophosphate metabolic process,1/83,58/18722,0.22747915,0.458709429,0.430674679,AMPD3,1,NA,NA,NA,0
GO:0010574,GO:0010574,regulation of vascular endothelial growth factor production,1/83,58/18722,0.22747915,0.458709429,0.430674679,IL6ST,1,NA,NA,NA,0
GO:0032387,GO:0032387,negative regulation of intracellular transport,1/83,58/18722,0.22747915,0.458709429,0.430674679,C11orf65,1,NA,NA,NA,0
GO:0032481,GO:0032481,positive regulation of type I interferon production,1/83,58/18722,0.22747915,0.458709429,0.430674679,FLOT1,1,NA,NA,NA,0
GO:0035904,GO:0035904,aorta development,1/83,58/18722,0.22747915,0.458709429,0.430674679,BMPR1A,1,NA,NA,NA,0
GO:0140527,GO:0140527,reciprocal homologous recombination,1/83,58/18722,0.22747915,0.458709429,0.430674679,REC8,1,NA,NA,NA,0
GO:0045862,GO:0045862,positive regulation of proteolysis,3/83,372/18722,0.228273214,0.459769108,0.431669594,PLK3/AKT1/CASP1,3,0.379084967,2.214873858,0.68627451,0
GO:0001836,GO:0001836,release of cytochrome c from mitochondria,1/83,59/18722,0.2309146,0.461829199,0.43360378,AKT1,1,NA,NA,NA,0
GO:0006767,GO:0006767,water-soluble vitamin metabolic process,1/83,59/18722,0.2309146,0.461829199,0.43360378,LMBRD1,1,NA,NA,NA,0
GO:0032768,GO:0032768,regulation of monooxygenase activity,1/83,59/18722,0.2309146,0.461829199,0.43360378,AKT1,1,NA,NA,NA,0
GO:0043551,GO:0043551,regulation of phosphatidylinositol 3-kinase activity,1/83,59/18722,0.2309146,0.461829199,0.43360378,CISH,1,NA,NA,NA,0
GO:0046324,GO:0046324,regulation of glucose import,1/83,59/18722,0.2309146,0.461829199,0.43360378,AKT1,1,NA,NA,NA,0
GO:0051353,GO:0051353,positive regulation of oxidoreductase activity,1/83,59/18722,0.2309146,0.461829199,0.43360378,AKT1,1,NA,NA,NA,0
GO:0018205,GO:0018205,peptidyl-lysine modification,3/83,376/18722,0.2329601,0.462279577,0.434026632,DIP2A/MRGBP/METTL21A,3,0.575163399,1.89267865,0.552287582,0
GO:0044282,GO:0044282,small molecule catabolic process,3/83,376/18722,0.2329601,0.462279577,0.434026632,AKT1/ADTRP/GK,3,0.637254902,2.328156815,0.624183007,0
GO:0050679,GO:0050679,positive regulation of epithelial cell proliferation,2/83,207/18722,0.233747283,0.462279577,0.434026632,AKT1/BMPR1A,2,0.488673139,2.12207155,0.601941748,0
GO:0002753,GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,1/83,60/18722,0.234334955,0.462279577,0.434026632,CLPB,1,NA,NA,NA,1
GO:0031663,GO:0031663,lipopolysaccharide-mediated signaling pathway,1/83,60/18722,0.234334955,0.462279577,0.434026632,AKT1,1,NA,NA,NA,0
GO:0033866,GO:0033866,nucleoside bisphosphate biosynthetic process,1/83,60/18722,0.234334955,0.462279577,0.434026632,DIP2A,1,NA,NA,NA,0
GO:0034030,GO:0034030,ribonucleoside bisphosphate biosynthetic process,1/83,60/18722,0.234334955,0.462279577,0.434026632,DIP2A,1,NA,NA,NA,0
GO:0034033,GO:0034033,purine nucleoside bisphosphate biosynthetic process,1/83,60/18722,0.234334955,0.462279577,0.434026632,DIP2A,1,NA,NA,NA,0
GO:0035825,GO:0035825,homologous recombination,1/83,60/18722,0.234334955,0.462279577,0.434026632,REC8,1,NA,NA,NA,0
GO:0055008,GO:0055008,cardiac muscle tissue morphogenesis,1/83,60/18722,0.234334955,0.462279577,0.434026632,BMPR1A,1,NA,NA,NA,0
GO:0060038,GO:0060038,cardiac muscle cell proliferation,1/83,60/18722,0.234334955,0.462279577,0.434026632,BMPR1A,1,NA,NA,NA,0
GO:0043281,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,2/83,209/18722,0.237022305,0.462279577,0.434026632,AKT1/CASP1,2,0.055016181,2.480253142,0.902912621,0
GO:0071222,GO:0071222,cellular response to lipopolysaccharide,2/83,209/18722,0.237022305,0.462279577,0.434026632,AKT1/CASP1,2,0.055016181,2.480253142,0.902912621,0
GO:0006900,GO:0006900,vesicle budding from membrane,1/83,61/18722,0.237740281,0.462279577,0.434026632,PPP6C,1,NA,NA,NA,0
GO:0034113,GO:0034113,heterotypic cell-cell adhesion,1/83,61/18722,0.237740281,0.462279577,0.434026632,FLOT1,1,NA,NA,NA,0
GO:0042255,GO:0042255,ribosome assembly,1/83,61/18722,0.237740281,0.462279577,0.434026632,EIF2A,1,NA,NA,NA,0
GO:0050994,GO:0050994,regulation of lipid catabolic process,1/83,61/18722,0.237740281,0.462279577,0.434026632,AKT1,1,NA,NA,NA,0
GO:0060997,GO:0060997,dendritic spine morphogenesis,1/83,61/18722,0.237740281,0.462279577,0.434026632,DIP2A,1,NA,NA,NA,0
GO:0090342,GO:0090342,regulation of cell aging,1/83,61/18722,0.237740281,0.462279577,0.434026632,BMPR1A,1,NA,NA,NA,0
GO:0002685,GO:0002685,regulation of leukocyte migration,2/83,210/18722,0.238660846,0.462279577,0.434026632,AKT1/ADTRP,2,0.909385113,2.824218763,0.936893204,1
GO:0031396,GO:0031396,regulation of protein ubiquitination,2/83,210/18722,0.238660846,0.462279577,0.434026632,AKT1/MTA1,2,0.796116505,2.467457564,0.898058252,0
GO:0045637,GO:0045637,regulation of myeloid cell differentiation,2/83,210/18722,0.238660846,0.462279577,0.434026632,SLC9B2/TMEM64,2,0.029126214,2.763424261,0.72815534,1
GO:0002260,GO:0002260,lymphocyte homeostasis,1/83,62/18722,0.241130644,0.462279577,0.434026632,AKT1,1,NA,NA,NA,1
GO:0007062,GO:0007062,sister chromatid cohesion,1/83,62/18722,0.241130644,0.462279577,0.434026632,REC8,1,NA,NA,NA,0
GO:0009116,GO:0009116,nucleoside metabolic process,1/83,62/18722,0.241130644,0.462279577,0.434026632,PRTFDC1,1,NA,NA,NA,0
GO:0009311,GO:0009311,oligosaccharide metabolic process,1/83,62/18722,0.241130644,0.462279577,0.434026632,ST6GALNAC6,1,NA,NA,NA,0
GO:0010573,GO:0010573,vascular endothelial growth factor production,1/83,62/18722,0.241130644,0.462279577,0.434026632,IL6ST,1,NA,NA,NA,0
GO:0032615,GO:0032615,interleukin-12 production,1/83,62/18722,0.241130644,0.462279577,0.434026632,HLA-B,1,NA,NA,NA,0
GO:0032655,GO:0032655,regulation of interleukin-12 production,1/83,62/18722,0.241130644,0.462279577,0.434026632,HLA-B,1,NA,NA,NA,0
GO:0032731,GO:0032731,positive regulation of interleukin-1 beta production,1/83,62/18722,0.241130644,0.462279577,0.434026632,CASP1,1,NA,NA,NA,0
GO:0045428,GO:0045428,regulation of nitric oxide biosynthetic process,1/83,62/18722,0.241130644,0.462279577,0.434026632,AKT1,1,NA,NA,NA,0
GO:0045576,GO:0045576,mast cell activation,1/83,62/18722,0.241130644,0.462279577,0.434026632,NDRG1,1,NA,NA,NA,1
GO:0048002,GO:0048002,antigen processing and presentation of peptide antigen,1/83,62/18722,0.241130644,0.462279577,0.434026632,HLA-B,1,NA,NA,NA,1
GO:0060135,GO:0060135,maternal process involved in female pregnancy,1/83,62/18722,0.241130644,0.462279577,0.434026632,AKT1,1,NA,NA,NA,0
GO:0060393,GO:0060393,regulation of pathway-restricted SMAD protein phosphorylation,1/83,62/18722,0.241130644,0.462279577,0.434026632,BMPR1A,1,NA,NA,NA,0
GO:0070265,GO:0070265,necrotic cell death,1/83,62/18722,0.241130644,0.462279577,0.434026632,CASP1,1,NA,NA,NA,0
GO:1903078,GO:1903078,positive regulation of protein localization to plasma membrane,1/83,62/18722,0.241130644,0.462279577,0.434026632,AKT1,1,NA,NA,NA,0
GO:0006469,GO:0006469,negative regulation of protein kinase activity,2/83,212/18722,0.241939798,0.463312007,0.434995963,AKT1/GSKIP,2,0.734627832,2.417735282,0.888349515,0
GO:0042692,GO:0042692,muscle cell differentiation,3/83,384/18722,0.242387143,0.463650044,0.435313341,AKT1/FLOT1/BMPR1A,3,0.60130719,1.909385165,0.421568627,0
GO:0001756,GO:0001756,somitogenesis,1/83,63/18722,0.244506108,0.464030239,0.435670299,BMPR1A,1,NA,NA,NA,0
GO:0002704,GO:0002704,negative regulation of leukocyte mediated immunity,1/83,63/18722,0.244506108,0.464030239,0.435670299,HLA-B,1,NA,NA,NA,1
GO:0022617,GO:0022617,extracellular matrix disassembly,1/83,63/18722,0.244506108,0.464030239,0.435670299,FLOT1,1,NA,NA,NA,0
GO:0031343,GO:0031343,positive regulation of cell killing,1/83,63/18722,0.244506108,0.464030239,0.435670299,HLA-B,1,NA,NA,NA,0
GO:0045143,GO:0045143,homologous chromosome segregation,1/83,63/18722,0.244506108,0.464030239,0.435670299,REC8,1,NA,NA,NA,0
GO:2000756,GO:2000756,regulation of peptidyl-lysine acetylation,1/83,63/18722,0.244506108,0.464030239,0.435670299,DIP2A,1,NA,NA,NA,0
GO:0045860,GO:0045860,positive regulation of protein kinase activity,3/83,386/18722,0.244754267,0.464030239,0.435670299,COPS8/AKT1/BMPR1A,3,0.810457516,2.04737121,0.614379085,0
GO:0050727,GO:0050727,regulation of inflammatory response,3/83,386/18722,0.244754267,0.464030239,0.435670299,IL6ST/CASP1/DROSHA,3,0.882352941,2.007720376,0.62745098,0
GO:0044242,GO:0044242,cellular lipid catabolic process,2/83,214/18722,0.245220998,0.464400827,0.436018239,AKT1/ADTRP,2,0.909385113,2.824218763,0.936893204,0
GO:0032507,GO:0032507,maintenance of protein location in cell,1/83,64/18722,0.247866737,0.466316324,0.437816666,AKT1,1,NA,NA,NA,0
GO:0046854,GO:0046854,phosphatidylinositol phosphate biosynthetic process,1/83,64/18722,0.247866737,0.466316324,0.437816666,CISH,1,NA,NA,NA,0
GO:0061178,GO:0061178,regulation of insulin secretion involved in cellular response to glucose stimulus,1/83,64/18722,0.247866737,0.466316324,0.437816666,SLC9B2,1,NA,NA,NA,0
GO:0080164,GO:0080164,regulation of nitric oxide metabolic process,1/83,64/18722,0.247866737,0.466316324,0.437816666,AKT1,1,NA,NA,NA,0
GO:1903051,GO:1903051,negative regulation of proteolysis involved in cellular protein catabolic process,1/83,64/18722,0.247866737,0.466316324,0.437816666,QRICH2,1,NA,NA,NA,0
GO:1903409,GO:1903409,reactive oxygen species biosynthetic process,1/83,64/18722,0.247866737,0.466316324,0.437816666,ABCB7,1,NA,NA,NA,0
GO:0009612,GO:0009612,response to mechanical stimulus,2/83,216/18722,0.248504152,0.466459834,0.437951406,AKT1/CASP1,2,0.061488673,2.480253142,0.902912621,0
GO:0050870,GO:0050870,positive regulation of T cell activation,2/83,216/18722,0.248504152,0.466459834,0.437951406,AKT1/IL6ST,2,0.077669903,2.166427445,0.694174757,1
GO:0007596,GO:0007596,blood coagulation,2/83,217/18722,0.250146372,0.466459834,0.437951406,ADTRP/IL6ST,2,0.187702265,2.451091903,0.713592233,0
GO:0040013,GO:0040013,negative regulation of locomotion,3/83,391/18722,0.250688853,0.466459834,0.437951406,AKT1/ADTRP/BMPR1A,3,0.676470588,2.451008774,0.722222222,0
GO:0003170,GO:0003170,heart valve development,1/83,65/18722,0.251212598,0.466459834,0.437951406,BMPR1A,1,NA,NA,NA,0
GO:0015909,GO:0015909,long-chain fatty acid transport,1/83,65/18722,0.251212598,0.466459834,0.437951406,AKT1,1,NA,NA,NA,0
GO:0038034,GO:0038034,signal transduction in absence of ligand,1/83,65/18722,0.251212598,0.466459834,0.437951406,AKT1,1,NA,NA,NA,0
GO:0045453,GO:0045453,bone resorption,1/83,65/18722,0.251212598,0.466459834,0.437951406,TMEM64,1,NA,NA,NA,0
GO:0046513,GO:0046513,ceramide biosynthetic process,1/83,65/18722,0.251212598,0.466459834,0.437951406,ST6GALNAC6,1,NA,NA,NA,0
GO:0048645,GO:0048645,animal organ formation,1/83,65/18722,0.251212598,0.466459834,0.437951406,BMPR1A,1,NA,NA,NA,0
GO:0060389,GO:0060389,pathway-restricted SMAD protein phosphorylation,1/83,65/18722,0.251212598,0.466459834,0.437951406,BMPR1A,1,NA,NA,NA,0
GO:0097192,GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,1/83,65/18722,0.251212598,0.466459834,0.437951406,AKT1,1,NA,NA,NA,0
GO:0007163,GO:0007163,establishment or maintenance of cell polarity,2/83,218/18722,0.251788974,0.467023536,0.438480656,MYO9A/SIPA1L3,2,0.783171521,1.933598218,0.606796117,0
GO:0014015,GO:0014015,positive regulation of gliogenesis,1/83,66/18722,0.254543752,0.469589336,0.440889644,IL6ST,1,NA,NA,NA,0
GO:0019229,GO:0019229,regulation of vasoconstriction,1/83,66/18722,0.254543752,0.469589336,0.440889644,AKT1,1,NA,NA,NA,0
GO:0030193,GO:0030193,regulation of blood coagulation,1/83,66/18722,0.254543752,0.469589336,0.440889644,ADTRP,1,NA,NA,NA,0
GO:1902476,GO:1902476,chloride transmembrane transport,1/83,66/18722,0.254543752,0.469589336,0.440889644,CLCN7,1,NA,NA,NA,0
GO:1905953,GO:1905953,negative regulation of lipid localization,1/83,66/18722,0.254543752,0.469589336,0.440889644,AKT1,1,NA,NA,NA,0
GO:0031503,GO:0031503,protein-containing complex localization,2/83,220/18722,0.25507518,0.470063196,0.441334542,ALKBH5/FYTTD1,2,0.640776699,1.876300785,0.597087379,0
GO:0034470,GO:0034470,ncRNA processing,3/83,395/18722,0.255452764,0.470146885,0.441413117,EXOSC10/BCDIN3D/DROSHA,3,0.532679739,1.676185074,0.310457516,0
GO:0071219,GO:0071219,cellular response to molecule of bacterial origin,2/83,221/18722,0.256718716,0.470146885,0.441413117,AKT1/CASP1,2,0.061488673,2.480253142,0.902912621,0
GO:0006879,GO:0006879,cellular iron ion homeostasis,1/83,67/18722,0.257860266,0.470146885,0.441413117,ABCB7,1,NA,NA,NA,0
GO:0009583,GO:0009583,detection of light stimulus,1/83,67/18722,0.257860266,0.470146885,0.441413117,GNGT2,1,NA,NA,NA,0
GO:0032890,GO:0032890,regulation of organic acid transport,1/83,67/18722,0.257860266,0.470146885,0.441413117,AKT1,1,NA,NA,NA,0
GO:0061180,GO:0061180,mammary gland epithelium development,1/83,67/18722,0.257860266,0.470146885,0.441413117,AKT1,1,NA,NA,NA,0
GO:0070527,GO:0070527,platelet aggregation,1/83,67/18722,0.257860266,0.470146885,0.441413117,IL6ST,1,NA,NA,NA,0
GO:0072665,GO:0072665,protein localization to vacuole,1/83,67/18722,0.257860266,0.470146885,0.441413117,LMBRD1,1,NA,NA,NA,0
GO:0000302,GO:0000302,response to reactive oxygen species,2/83,222/18722,0.258362493,0.470146885,0.441413117,PLK3/AKT1,2,0.514563107,2.111834796,0.582524272,0
GO:0007599,GO:0007599,hemostasis,2/83,222/18722,0.258362493,0.470146885,0.441413117,ADTRP/IL6ST,2,0.190938511,2.451091903,0.713592233,0
GO:0050817,GO:0050817,coagulation,2/83,222/18722,0.258362493,0.470146885,0.441413117,ADTRP/IL6ST,2,0.187702265,2.451091903,0.713592233,0
GO:0009247,GO:0009247,glycolipid biosynthetic process,1/83,68/18722,0.261162201,0.470146885,0.441413117,ST6GALNAC6,1,NA,NA,NA,0
GO:0009988,GO:0009988,cell-cell recognition,1/83,68/18722,0.261162201,0.470146885,0.441413117,ST6GALNAC6,1,NA,NA,NA,0
GO:0032922,GO:0032922,circadian regulation of gene expression,1/83,68/18722,0.261162201,0.470146885,0.441413117,MTA1,1,NA,NA,NA,0
GO:0034394,GO:0034394,protein localization to cell surface,1/83,68/18722,0.261162201,0.470146885,0.441413117,AKT1,1,NA,NA,NA,0
GO:0042267,GO:0042267,natural killer cell mediated cytotoxicity,1/83,68/18722,0.261162201,0.470146885,0.441413117,HLA-B,1,NA,NA,NA,1
GO:0042531,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,1/83,68/18722,0.261162201,0.470146885,0.441413117,IL6ST,1,NA,NA,NA,0
GO:0046686,GO:0046686,response to cadmium ion,1/83,68/18722,0.261162201,0.470146885,0.441413117,AKT1,1,NA,NA,NA,0
GO:0051148,GO:0051148,negative regulation of muscle cell differentiation,1/83,68/18722,0.261162201,0.470146885,0.441413117,BMPR1A,1,NA,NA,NA,0
GO:0051926,GO:0051926,negative regulation of calcium ion transport,1/83,68/18722,0.261162201,0.470146885,0.441413117,AKT1,1,NA,NA,NA,0
GO:0060411,GO:0060411,cardiac septum morphogenesis,1/83,68/18722,0.261162201,0.470146885,0.441413117,BMPR1A,1,NA,NA,NA,0
GO:1900046,GO:1900046,regulation of hemostasis,1/83,68/18722,0.261162201,0.470146885,0.441413117,ADTRP,1,NA,NA,NA,0
GO:0010611,GO:0010611,regulation of cardiac muscle hypertrophy,1/83,69/18722,0.264449621,0.473461554,0.444525205,IL6ST,1,NA,NA,NA,0
GO:0015807,GO:0015807,L-amino acid transport,1/83,69/18722,0.264449621,0.473461554,0.444525205,SFXN1,1,NA,NA,NA,0
GO:0034605,GO:0034605,cellular response to heat,1/83,69/18722,0.264449621,0.473461554,0.444525205,CLPB,1,NA,NA,NA,0
GO:0070192,GO:0070192,chromosome organization involved in meiotic cell cycle,1/83,69/18722,0.264449621,0.473461554,0.444525205,REC8,1,NA,NA,NA,0
GO:1904377,GO:1904377,positive regulation of protein localization to cell periphery,1/83,69/18722,0.264449621,0.473461554,0.444525205,AKT1,1,NA,NA,NA,0
GO:0006486,GO:0006486,protein glycosylation,2/83,226/18722,0.264939351,0.473461554,0.444525205,ST6GALNAC6/B3GNT4,2,0.770226537,2.476511061,0.825242718,0
GO:0043413,GO:0043413,macromolecule glycosylation,2/83,226/18722,0.264939351,0.473461554,0.444525205,ST6GALNAC6/B3GNT4,2,0.74433657,2.476511061,0.825242718,0
GO:0098657,GO:0098657,import into cell,2/83,227/18722,0.266583836,0.475903573,0.446817976,AKT1/FLOT1,2,0.828478964,2.01178335,0.490291262,0
GO:0060415,GO:0060415,muscle tissue morphogenesis,1/83,70/18722,0.267722589,0.477438618,0.448259204,BMPR1A,1,NA,NA,NA,0
GO:0033157,GO:0033157,regulation of intracellular protein transport,2/83,229/18722,0.2698729,0.478267795,0.449037705,PLK3/C11orf65,2,0.174757282,2.169111237,0.587378641,0
GO:0045444,GO:0045444,fat cell differentiation,2/83,229/18722,0.2698729,0.478267795,0.449037705,AKT1/TMEM64,2,0.323624595,2.172229967,0.703883495,0
GO:0071356,GO:0071356,cellular response to tumor necrosis factor,2/83,229/18722,0.2698729,0.478267795,0.449037705,AKT1/CASP1,2,0.055016181,2.480253142,0.902912621,0
GO:0071695,GO:0071695,anatomical structure maturation,2/83,229/18722,0.2698729,0.478267795,0.449037705,REC8/L3MBTL3,2,0.935275081,1.833254074,0.504854369,0
GO:0002228,GO:0002228,natural killer cell mediated immunity,1/83,71/18722,0.270981169,0.478267795,0.449037705,HLA-B,1,NA,NA,NA,1
GO:0003208,GO:0003208,cardiac ventricle morphogenesis,1/83,71/18722,0.270981169,0.478267795,0.449037705,BMPR1A,1,NA,NA,NA,0
GO:0003281,GO:0003281,ventricular septum development,1/83,71/18722,0.270981169,0.478267795,0.449037705,BMPR1A,1,NA,NA,NA,0
GO:0043550,GO:0043550,regulation of lipid kinase activity,1/83,71/18722,0.270981169,0.478267795,0.449037705,CISH,1,NA,NA,NA,0
GO:0045824,GO:0045824,negative regulation of innate immune response,1/83,71/18722,0.270981169,0.478267795,0.449037705,HLA-B,1,NA,NA,NA,1
GO:0050818,GO:0050818,regulation of coagulation,1/83,71/18722,0.270981169,0.478267795,0.449037705,ADTRP,1,NA,NA,NA,0
GO:0045732,GO:0045732,positive regulation of protein catabolic process,2/83,231/18722,0.273161877,0.481018363,0.451620167,PLK3/AKT1,2,0.514563107,2.111834796,0.582524272,0
GO:0014743,GO:0014743,regulation of muscle hypertrophy,1/83,72/18722,0.274225422,0.481018363,0.451620167,IL6ST,1,NA,NA,NA,0
GO:0050709,GO:0050709,negative regulation of protein secretion,1/83,72/18722,0.274225422,0.481018363,0.451620167,ADTRP,1,NA,NA,NA,0
GO:0055021,GO:0055021,regulation of cardiac muscle tissue growth,1/83,72/18722,0.274225422,0.481018363,0.451620167,BMPR1A,1,NA,NA,NA,0
GO:0070227,GO:0070227,lymphocyte apoptotic process,1/83,72/18722,0.274225422,0.481018363,0.451620167,AKT1,1,NA,NA,NA,0
GO:0071479,GO:0071479,cellular response to ionizing radiation,1/83,72/18722,0.274225422,0.481018363,0.451620167,RAD9B,1,NA,NA,NA,0
GO:0043161,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,3/83,412/18722,0.275837233,0.483218375,0.453685723,PLK3/AKT1/MTA1,3,0.689542484,2.206343472,0.683006536,0
GO:0009166,GO:0009166,nucleotide catabolic process,1/83,73/18722,0.277455411,0.483218375,0.453685723,AMPD3,1,NA,NA,NA,0
GO:0032732,GO:0032732,positive regulation of interleukin-1 production,1/83,73/18722,0.277455411,0.483218375,0.453685723,CASP1,1,NA,NA,NA,0
